,BID,Plot,math,dp,implementation,greedy,data structures,sortings,dfs,graphs,trees,constructive algorithms,brute force,strings,binary search,number theory,geometry
2963,776/D," First line of input contains two integers n and m (2_____105, 2_____105)   the number of rooms and the number of switches. Next line contains n space-separated integers r1,_2,...,_n (0___i__1) which tell the status of room doors. The i-th room is locked if ri=0, otherwise it is unlocked. The i-th of next m lines contains an integer xi (0___i___) followed by xi distinct integers separated by space, denoting the number of rooms controlled by the i-th switch followed by the room numbers that this switch controls. It is guaranteed that the room numbers are in the range from 1 to n. It is guaranteed that each door is controlled by exactly two switches.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2964,776/E, A single line of input contains two space separated integers n (1_____1012) and k (1_____1012) indicating that Eurus asks Sherlock and Mycroft to find the value of Fk(n) modulo 1000000007.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2965,776/F," First line contains two integers n and m (3_____100000, 0______-3), the number of vertices in the polygon and the number of diagonals added. Each of the next m lines contains two integers a and b (1___,____), describing a diagonal between vertices a and b. It is guaranteed that the diagonals are correct, i. e. a and b don't coincide and are not neighboring. It is guaranteed that the diagonals do not intersect.",0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
2966,776/G," First line contains the integer q (1_____10000). Each of the next q lines contain two hexadecimal integers l and r (0______<1615). The hexadecimal integers are written using digits from 0 to 9 and/or lowercase English letters a, b, c, d, e, f. The hexadecimal integers do not contain extra leading zeros.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,777/A, The first line of the input contains an integer n (1_____2Â·109)   the number of movements made by the operator. The second line contains a single integer x (0_____2)   the index of the shell where the ball was found after n movements.,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2968,777/B, The first line of the input contains a single integer n (1_____1000)   the number of digits in the cards Sherlock and Moriarty are going to use. The second line contains n digits   Sherlock's credit card number. The third line contains n digits   Moriarty's credit card number.,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2969,777/C," The first line of the input contains two positive integers n and m (1___Â·m__100000)   the number of rows and the number of columns in the table respectively. Note that your are given a constraint that bound the product of these two integers, i.e. the number of elements in the table. Each of the following n lines contains m integers. The j-th integers in the i of these lines stands for ai,_ (1___i,___109). The next line of the input contains an integer k (1_____100000)   the number of task that teacher gave to Alyona. The i-th of the next k lines contains two integers li and ri (1___i___i___).",0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2970,777/D, The first line of the input contains a single integer n (1_____500000)   the number of hashtags being edited now. Each of the next n lines contains exactly one hashtag of positive length. It is guaranteed that the total length of all hashtags (i.e. the total length of the string except for characters '#') won't exceed 500000.,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2971,777/E," The first line of the input contains a single integer n (1_____100000)   the number of rings in factory's stock. The i-th of the next n lines contains three integers ai, bi and hi (1___i,_i,_i__109, bi>_i)   inner radius, outer radius and the height of the i-th ring respectively.",0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
2972,778/A," The first and second lines of the input contain the words t and p, respectively. Words are composed of lowercase letters of the Latin alphabet (1__|p|<|t|__200000). It is guaranteed that the word p can be obtained by removing the letters from word t. Next line contains a permutation a1,_2,...,_|t| of letter indices that specifies the order in which Nastya removes letters of t (1___i__|t|, all ai are distinct).",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2973,778/B," The first line contains two integers n and m, the number of variables and bit depth, respectively (1_____5000; 1_____1000). The following n lines contain descriptions of the variables. Each line describes exactly one variable. Description has the following format: name of a new variable, space, sign "":="", space, followed by one of: Binary number of exactly m bits. The first operand, space, bitwise operation (""AND"", ""OR"" or ""XOR""), space, the second operand. Each operand is either the name of variable defined before or symbol '?', indicating the number chosen by Peter. Variable names are strings consisting of lowercase Latin letters with length at most 10. All variable names are different.",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2974,778/C," The first line of input contains integer n (2_____3Â·105)   the size of the broom. Next n-1 lines describe the broom: i-th of them contains integers ui, vi and letter xi   describing the edge from ui to vi marked with letter xi. Vertices are numbered from 1 to n. All xi are lowercase latin letters. Vertex 1 is the root of the broom. Edges describe correct broom which is made from Peterson's language.",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2975,778/D," The first line contains integer n and m, size of the room (1___,___50). At least one of them is even number. The following n lines contain m characters each, the description of the current configuration of the parquet tiles. Each character represents the position of the half-tile. Characters 'L', 'R', 'U' and 'D' correspond to the left, right, upper and lower halves, respectively. The following n lines contain m characters each, describing the desired configuration in the same format.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2976,778/E," First line contains artifact A, consisting of digits '0''9' and '?' symbols (1__|A|__1000). Next line contains n   the amount of numbers in Boris' collection (1_____1000). Next n lines contain integers Bi (1___i<101000). A doesn't start with '0'. Last line contains ten integers   costs of digits c0,_1,...,_9 (0___i__1000).",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2977,779/A," The first line of the input contains integer number n (1_____100)   number of students in both groups. The second line contains sequence of integer numbers a1,_2,...,_n (1___i__5), where ai is academic performance of the i-th student of the group A. The third line contains sequence of integer numbers b1,_2,...,_n (1___i__5), where bi is academic performance of the i-th student of the group B.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2978,779/B," The only line of the input contains two integer numbers n and k (0_____2000000000, 1_____9). It is guaranteed that the answer exists. All numbers in the input are written in traditional notation of integers, that is, without any extra leading zeros.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2979,779/C," In the first line there are two positive integer numbers n and k (1_____2Â·105, 0______)   total number of items to buy and minimal number of items Igor wants to by right now. The second line contains sequence of integers a1,_2,...,_n (1___i__104)   prices of items during discounts (i.e. right now). The third line contains sequence of integers b1,_2,...,_n (1___i__104)   prices of items after discounts (i.e. after a week).",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2980,78/C," The first line contains three integers n, m, k (1___,_,___109).",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2981,78/D, The first and only line of input contains a single positive integer k   the archer's shot range (1_____106).,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2982,78/E," The first line contains two integers n and t (2_____10, 1_____60). Each of the next n lines contains n characters. These lines describe the scientists' locations. Then exactly one empty line follows. Each of the next n more lines contains n characters. These lines describe the rescue capsules' locations. In the description of the scientists' and the rescue capsules' locations the character ""Y"" stands for a properly functioning reactor, ""Z"" stands for the malfunctioning reactor. The reactors' positions in both descriptions coincide. There is exactly one malfunctioning reactor on the station. The digits ""0"" - ""9"" stand for the laboratories. In the description of the scientists' locations those numbers stand for the number of scientists in the corresponding laboratories. In the rescue capsules' descriptions they stand for the number of such capsules in each laboratory.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2983,780/A," The first line contains the single integer n (1_____105)   the number of sock pairs. The second line contains 2n integers x1,_2,...,_2n (1___i___), which describe the order in which Andryusha took the socks from the bag. More precisely, xi means that the i-th sock Andryusha took out was from pair xi. It is guaranteed that Andryusha took exactly two socks of each pair.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2984,780/B," The first line contains single integer n (2_____60000)   the number of friends. The second line contains n integers x1,_2,...,_n (1___i__109)   the current coordinates of the friends, in meters. The third line contains n integers v1,_2,...,_n (1___i__109)   the maximum speeds of the friends, in meters per second.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
